tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,Guess_1,Guess_1-T/F,Guess_2,Guess_2-T/F,Guess_3,Guess_3-T/F,retweet_count,favorite_count,dog_stage
850145622816686080,2017-04-07,Twitter for iphone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,True,11,10,Riley,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,tennis_ball,False,kelpie,True,malinois,True,3575,15621,None
850019790995546112,2017-04-06,Twitter for iphone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,True,12,10,Boomer,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,Shetland_sheepdog,True,collie,True,Pembroke,True,4598,19554,None
849776966551130114,2017-04-06,Twitter for iphone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,True,12,10,None,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Chihuahua,True,toy_terrier,True,bonnet,False,7170,29095,None
849412302885593088,2017-04-05,Twitter for iphone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,True,12,10,Noosh,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,True,crossword_puzzle,False,Chihuahua,True,2976,15227,None
849336543269576704,2017-04-04,Twitter for iphone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",True,11,10,None,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,patio,False,prison,False,restaurant,False,1787,10941,None
849051919805034497,2017-04-04,Twitter for iphone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,True,13,10,Kevin,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,fountain,False,American_black_bear,False,sundial,False,8009,40606,None
848690551926992896,2017-04-03,Twitter for iphone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,True,12,10,None,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,flat-coated_retriever,True,Newfoundland,True,groenendael,True,4100,24189,None
848324959059550208,2017-04-02,Twitter for iphone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,True,12,10,Odin,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,malamute,True,Siberian_husky,True,Eskimo_dog,True,4382,23738,None
848212111729840128,2017-04-01,Twitter for iphone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",True,6,10,Jerry,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,Bedlington_terrier,True,Ibizan_hound,True,wallaby,False,2860,15664,None
847971574464610304,2017-04-01,Twitter for iphone,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,True,13,10,None,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,coffee_mug,False,cup,False,toilet_tissue,False,417,0,None
847962785489326080,2017-04-01,Twitter for iphone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,True,10,10,Georgie,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,sea_lion,False,mink,False,otter,False,4813,22592,None
847842811428974592,2017-03-31,Twitter for iphone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",True,12,10,Rontu,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese_mountain_dog,True,Greater_Swiss_Mountain_dog,True,Appenzeller,True,1251,5213,None
847606175596138505,2017-03-31,Twitter for iphone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,True,12,10,Cannon,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,True,Boston_bull,True,doormat,False,3251,18058,None
847251039262605312,2017-03-30,Twitter for iphone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,True,12,10,Furzey,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,True,Irish_terrier,True,Lakeland_terrier,True,4112,19727,None
847157206088847362,2017-03-29,Twitter for iphone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",True,11,10,Daisy,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire_bullterrier,True,American_Staffordshire_terrier,True,pug,True,5550,19089,None
847116187444137987,2017-03-29,Twitter for iphone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,True,11,10,None,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,white_wolf,False,American_Staffordshire_terrier,True,dingo,False,3030,20671,None
846874817362120707,2017-03-29,Twitter for iphone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",True,13,10,Tuck,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland_sheepdog,True,papillon,True,collie,True,3733,19335,None
846514051647705089,2017-03-28,Twitter for iphone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,True,13,10,Barney,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden_retriever,True,Leonberg,True,Norfolk_terrier,True,10971,42895,None
846153765933735936,2017-03-27,Twitter for iphone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,True,13,10,Vixen,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant_schnauzer,True,flat-coated_retriever,True,Labrador_retriever,True,8593,30370,Puppo
846042936437604353,2017-03-26,Twitter for iphone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,True,12,10,Jarvis,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,True,Labrador_retriever,True,Tibetan_mastiff,True,2725,15398,None
845812042753855489,2017-03-26,Twitter for iphone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,True,13,10,None,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,True,chow,True,white_wolf,False,8266,28165,None
845677943972139009,2017-03-25,Twitter for iphone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",True,12,10,None,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,True,groenendael,True,Newfoundland,True,4585,24296,None
845397057150107648,2017-03-24,Twitter for iphone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",True,13,10,Mimosa,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie_Dinmont,True,Maltese_dog,True,West_Highland_white_terrier,True,1698,7347,None
845306882940190720,2017-03-24,Twitter for iphone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,True,12,10,Pickles,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_water_spaniel,True,Labrador_retriever,True,curly-coated_retriever,True,5124,22508,None
844979544864018432,2017-03-23,Twitter for iphone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",True,13,10,None,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,tennis_ball,False,racket,False,Shetland_sheepdog,True,2429,13168,None
844973813909606400,2017-03-23,Twitter for iphone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",True,12,10,Brady,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador_retriever,True,golden_retriever,True,Chihuahua,True,3021,14490,None
844580511645339650,2017-03-22,Twitter for iphone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,True,11,10,Charlie,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,washer,False,dishwasher,False,printer,False,2970,15894,Pupper
844223788422217728,2017-03-21,Twitter for iphone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,True,12,10,Margo,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador_retriever,True,Chesapeake_Bay_retriever,True,Newfoundland,True,2080,13202,Doggo
843856843873095681,2017-03-20,Twitter for iphone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,True,12,10,Sadie,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_retriever,True,golden_retriever,True,Great_Pyrenees,True,4396,20748,None
843604394117681152,2017-03-19,Twitter for iphone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,True,11,10,Hank,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_retriever,True,golden_retriever,True,Great_Pyrenees,True,2612,16320,None
843235543001513987,2017-03-18,Twitter for iphone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,True,13,10,Tycho,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,True,Cardigan,True,Chihuahua,True,5728,20796,None
842846295480000512,2017-03-17,Twitter for iphone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,True,13,10,Charlie,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_retriever,True,golden_retriever,True,Chihuahua,True,3474,14805,None
842765311967449089,2017-03-17,Twitter for iphone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",True,12,10,Indie,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,tub,False,bucket,False,Labrador_retriever,True,1209,6504,None
842535590457499648,2017-03-17,Twitter for iphone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,True,13,10,Winnie,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,True,Cardigan,True,basenji,True,3362,17543,None
842163532590374912,2017-03-16,Twitter for iphone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,True,12,10,George,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_bulldog,True,soccer_ball,False,bull_mastiff,True,5530,23647,None
842115215311396866,2017-03-15,Twitter for iphone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,True,12,10,Bentley,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,True,Newfoundland,True,schipperke,True,2890,13535,None
841833993020538882,2017-03-15,Twitter for iphone,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,True,13,10,Ken,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice_bear,False,Samoyed,True,Eskimo_dog,True,14362,0,None
841680585030541313,2017-03-14,Twitter for iphone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",True,12,10,Penny,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,True,bow_tie,False,Pembroke,True,7503,24967,None
841439858740625411,2017-03-14,Twitter for iphone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,True,14,10,None,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,military_uniform,False,Labrador_retriever,True,groenendael,True,3512,12211,Doggo
841314665196081154,2017-03-13,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,True,13,10,Max,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan_hound,True,Saluki,True,bloodhound,True,4449,15328,None
841077006473256960,2017-03-13,Twitter for iphone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,True,12,10,Dawn,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany_spaniel,True,Blenheim_spaniel,True,clumber,True,5098,22147,None
840696689258311684,2017-03-11,Twitter for iphone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,True,10,10,None,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,web_site,False,rule,False,envelope,False,929,11918,None
840632337062862849,2017-03-11,Twitter for iphone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",True,12,10,Maddie,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden_retriever,True,cocker_spaniel,True,Labrador_retriever,True,1682,8715,None
840370681858686976,2017-03-11,Twitter for iphone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,True,13,10,None,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,teapot,False,cup,False,coffeepot,False,4367,15935,None
840268004936019968,2017-03-10,Twitter for iphone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,True,12,10,Monty,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake_Bay_retriever,True,Labrador_retriever,True,kelpie,True,5504,18661,None
839990271299457024,2017-03-10,Twitter for iphone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,True,13,10,Sojourner,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire_bullterrier,True,American_Staffordshire_terrier,True,Boston_bull,True,2178,13028,None
839549326359670784,2017-03-08,Twitter for iphone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",True,12,10,Winston,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,swing,False,Norwich_terrier,True,Pembroke,True,7452,26615,None
839290600511926273,2017-03-08,Twitter for iphone,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,True,10,10,None,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,web_site,False,monitor,False,screen,False,137,0,Pupper
839239871831150596,2017-03-07,Twitter for iphone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,True,13,10,Odie,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,True,Newfoundland,True,Saint_Bernard,True,6261,26296,None
838921590096166913,2017-03-07,Twitter for iphone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,True,13,10,Arlo,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border_terrier,True,Brabancon_griffon,True,Yorkshire_terrier,True,1960,10809,Pupper
838916489579200512,2017-03-07,Twitter for iphone,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,True,15,10,None,https://pbs.twimg.com/media/C6RkiQZUsAAM4R4.jpg,web_site,False,monitor,False,envelope,False,33,0,None
838561493054533637,2017-03-06,Twitter for iphone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,True,13,10,Walter,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,True,doormat,False,dalmatian,True,1277,10655,None
838476387338051585,2017-03-05,Twitter for iphone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,True,13,10,Stanley,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great_Pyrenees,True,kuvasz,True,Newfoundland,True,4569,21835,None
838083903487373313,2017-03-04,Twitter for iphone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,True,13,10,Daisy,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,True,seat_belt,False,Pomeranian,True,3000,17149,None
837820167694528512,2017-03-04,Twitter for iphone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",True,12,10,None,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,True,Labrador_retriever,True,kuvasz,True,7553,33121,None
837482249356513284,2017-03-03,Twitter for iphone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,True,13,10,Waffles,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,birdhouse,False,can_opener,False,carton,False,426,3751,None
837471256429613056,2017-03-03,Twitter for iphone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,True,12,10,Vincent,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,True,keeshond,True,seat_belt,False,2177,12450,None
837110210464448512,2017-03-02,Twitter for iphone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,True,13,10,Clark,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,True,Eskimo_dog,True,malamute,True,2279,15612,None
836989968035819520,2017-03-01,Twitter for iphone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,True,12,10,Mookie,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,shopping_cart,False,shopping_basket,False,toy_poodle,True,2220,12415,None
836753516572119041,2017-03-01,Twitter for iphone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,True,12,10,Meera,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,mortarboard,False,academic_gown,False,schipperke,True,4479,18858,None
836677758902222849,2017-02-28,Twitter for iphone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,True,11,10,Oliver,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,leopard,False,jaguar,False,snow_leopard,False,2148,12305,None
836380477523124226,2017-02-28,Twitter for iphone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",True,12,10,Ava,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,wooden_spoon,False,sliding_door,False,grand_piano,False,2887,14395,None
836260088725786625,2017-02-27,Twitter for iphone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,True,13,10,Lucy,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,True,ice_bear,False,Pembroke,True,4161,20764,None
836001077879255040,2017-02-26,Twitter for iphone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,True,13,10,None,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,True,white_wolf,False,malamute,True,4117,18570,None
835574547218894849,2017-02-25,Twitter for iphone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,True,11,10,Eli,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,True,muzzle,False,American_Staffordshire_terrier,True,3485,17353,None
835297930240217089,2017-02-25,Twitter for iphone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,True,12,10,Ash,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,True,Border_terrier,True,Gordon_setter,True,2892,16067,None
835264098648616962,2017-02-24,Twitter for iphone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",True,12,10,Lola,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,hyena,False,Chesapeake_Bay_retriever,True,meerkat,False,1626,7520,None
835172783151792128,2017-02-24,Twitter for iphone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,True,12,10,None,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,True,collie,True,Cardigan,True,5569,25511,Doggo
835152434251116546,2017-02-24,Twitter for iphone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,True,0,10,None,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,swing,False,American_Staffordshire_terrier,True,Staffordshire_bullterrier,True,2897,21808,None
834931633769889797,2017-02-24,Twitter for iphone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,True,12,10,Tucker,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,ice_bear,False,soft-coated_wheaten_terrier,True,Irish_terrier,True,1569,10524,None
834786237630337024,2017-02-23,Twitter for iphone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,True,13,10,Tobi,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,True,Norwegian_elkhound,True,Boston_bull,True,5343,20930,None
834574053763584002,2017-02-23,Twitter for iphone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,True,13,10,None,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,toilet_tissue,False,golden_retriever,True,bathtub,False,2434,13304,None
834458053273591808,2017-02-22,Twitter for iphone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",True,12,10,Chester,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,True,whippet,True,redbone,True,1617,9385,None
834209720923721728,2017-02-22,Twitter for iphone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,True,12,10,Wilson,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,True,Pekinese,True,Labrador_retriever,True,4591,20037,None
834167344700198914,2017-02-21,Twitter for iphone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,True,11,10,Sunshine,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,ox,False,bison,False,water_buffalo,False,3545,15446,None
834086379323871233,2017-02-21,Twitter for iphone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,True,12,10,Lipton,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,bath_towel,False,sleeping_bag,False,Labrador_retriever,True,2135,12745,Doggo
833863086058651648,2017-02-21,Twitter for iphone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,True,12,10,Bentley,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,True,Great_Pyrenees,True,golden_retriever,True,2324,13122,Pupper
833826103416520705,2017-02-20,Twitter for iphone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,True,13,10,Charlie,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,True,kelpie,True,Pembroke,True,3642,17685,None
833722901757046785,2017-02-20,Twitter for iphone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,True,13,10,Bronte,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,True,Maltese_dog,True,Lakeland_terrier,True,3129,20376,None
833479644947025920,2017-02-20,Twitter for iphone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,True,13,10,Poppy,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,True,cocker_spaniel,True,Tibetan_mastiff,True,1973,14524,None
833124694597443584,2017-02-19,Twitter for iphone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,True,12,10,Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,True,kelpie,True,shopping_cart,False,4688,19741,None
832998151111966721,2017-02-18,Twitter for iphone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",True,13,10,Rhino,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,True,French_bulldog,True,bull_mastiff,True,2122,12943,None
832769181346996225,2017-02-18,Twitter for iphone,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,True,12,10,None,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,jersey,False,sweatshirt,False,poncho,False,38,0,None
